PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Cabin_Number,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,Cabin_Side_S
8891_02,0.20253164556962025,0.0,0.04467849595813907,0.0,0.0,0.0,Isa Pooley,True,1831,False,False,False,True,False,False,False,False,False,False,True,False,False,False
9253_01,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,Jimmyn Thomason,True,1493,False,False,True,False,True,False,False,False,False,False,False,True,False,True
8067_01,0.4050632911392405,6.979828296223913e-05,0.0,,0.0004016422706176366,0.027472755148551777,Jaimez Bardson,False,1666,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2812_01,0.5443037974683544,0.05604802121867802,0.0,0.016345990124297632,0.005355230274901821,0.0,Hock Grean,True,538,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6954_01,0.35443037974683544,0.13945696935855378,0.0,0.0005533798739996594,0.0038825419493038202,0.0,Blug Flie,False,445,False,True,False,True,False,False,False,False,False,True,False,False,False,False
7837_01,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,Taurah Kiling,True,306,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1847_01,0.8227848101265822,0.00034899141481119564,0.010632945359406969,,0.0,0.005096755480048067,Jaimez Tuckers,False,290,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1779_01,0.46835443037974683,0.011446918405807216,0.020226075872941333,0.0,0.0,0.0004558074006547052,Evan Hermanapp,True,349,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5008_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Apies Prity,True,952,False,True,False,True,True,False,False,False,False,False,True,False,False,True
6681_01,0.27848101265822783,0.0,0.02794083118102841,0.016218287076451558,0.0,0.0004972444370778602,Belly Lerez,True,1280,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7580_01,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,Billya Sweenez,True,1230,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6109_01,0.16455696202531644,0.0,0.0003018817294468856,0.0,,0.23403638171797952,Terons Inghtal,False,187,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0454_03,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,True,15,True,False,False,True,True,False,True,False,False,False,False,False,False,True
0684_03,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Jack Conie,True,145,False,True,False,True,True,False,False,False,False,False,True,False,False,False
8606_01,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,Tammyl Wolffy,False,1386,False,False,False,True,True,False,False,False,False,False,False,True,False,True
8770_02,0.0,0.0,0.0,0.0,0.0,0.0,Walley Waderoachez,True,1808,False,False,False,True,True,False,False,False,False,False,True,False,False,False
5885_01,0.5189873417721519,0.000558386263697913,0.017844564451749236,0.0,0.0,0.0041437036423155015,Danna Oneiles,True,1123,False,False,False,True,False,False,False,False,False,False,True,False,False,True
7545_01,,0.0,0.0,0.0,0.0,0.0,Jasony Nguerrettye,False,1225,False,False,False,True,True,False,False,False,False,False,False,True,False,True
1529_02,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,Krab Slable,True,16,True,False,False,True,False,False,False,False,False,False,False,False,False,True
8360_02,0.3924050632911392,0.0,,0.0,0.0,0.0,Hekab Valousead,True,326,True,False,False,True,True,False,True,False,False,False,False,False,False,True
2928_02,0.6455696202531646,0.0,0.0,,0.0,0.0,Photope Caltilter,True,92,True,False,False,True,True,False,True,False,False,False,False,False,False,False
1503_01,0.4430379746835443,0.13191875479863197,0.0,0.021156138259833132,4.4626918957515175e-05,0.0,Koops Haste,False,48,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1325_01,0.0,0.0,0.0,0.0,0.0,0.0,Jimen Barbes,True,97,False,False,False,True,True,False,False,False,False,True,False,False,False,True
8332_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Elice Dillines,True,1358,False,False,True,False,True,False,False,False,False,False,False,True,False,False
8811_01,0.7974683544303798,0.0,0.0,0.0034054146092286734,0.0,0.09621679857456594,Karley Goods,False,577,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1621_01,0.31645569620253167,0.03859845047811824,0.0,4.256768261535842e-05,0.010665833630846127,0.0003314962913852401,Jeane Dukertyler,True,308,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0331_01,0.31645569620253167,0.0,0.0,0.010684488336454964,0.0,0.02287324410558157,Lewise Burchard,False,72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8120_01,0.45569620253164556,0.0,0.14289068527152585,0.0,0.0,0.06953134711805412,Hekarf Pacticious,True,253,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7001_01,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,Majora Guieroolow,True,213,True,False,False,True,True,False,False,False,True,False,False,False,False,True
0839_01,0.4050632911392405,0.0,0.006004092174554724,0.0,0.0,0.21348361165209465,Grumak Pokerheed,False,30,True,False,False,True,False,False,True,False,False,False,False,False,False,True
9085_03,0.7215189873417721,0.0,0.0,0.0,0.0,0.0,Atrix Hometerval,True,95,True,False,False,True,True,False,False,False,False,False,False,False,False,False
6665_01,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,True,222,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1342_01,0.43037974683544306,0.0,0.0039580048971925,0.0002128384130767921,0.0,0.031533584718020966,Darry Mayder,False,200,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7830_01,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,Briane Belley,True,1268,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0082_03,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,,True,16,False,True,False,True,False,False,False,False,False,False,True,False,False,False
4022_01,0.46835443037974683,0.0002791931318489565,0.0,0.009492593223224927,0.02284898250624777,4.1437036423155016e-05,Lavey Hubbarrison,False,833,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4338_01,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,Leshmet Gealloyalt,True,156,True,False,False,True,False,False,False,True,False,False,False,False,False,True
4174_01,0.5949367088607594,0.0041180986947721085,3.3542414382987286e-05,0.013919632215222202,0.024857193859335953,0.0,Coren Armstromez,False,857,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4942_02,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,Coreee Reenon,True,806,False,False,False,True,True,False,False,False,False,False,False,True,False,True
2590_02,0.569620253164557,0.028338102882669088,0.004964277328682118,0.012131789545377148,0.0,0.0,Benew River,False,420,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3292_04,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Acruxon Discuous,True,121,True,False,False,True,False,True,True,False,False,False,False,False,False,True
5571_01,0.3291139240506329,0.0,0.013618220239492839,0.0,0.0,0.020842829320846974,Delley Nichoan,True,900,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5408_01,0.4050632911392405,0.12431074195574789,0.0,0.027839264430444405,0.025883612995358803,0.0,Moss Gene,False,174,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0387_01,0.620253164556962,0.0,0.0,0.0,0.0,0.0,Verek Merce,False,66,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0719_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Naros Reate,False,44,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8248_02,0.9113924050632911,0.02156766943533189,0.0,0.0,0.0,0.019185347863920774,Netty Casez,False,1339,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6844_01,0.2911392405063291,0.004955678090318978,0.0,0.05857313127873318,0.0,0.036878962416607965,Chones Brin,False,455,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8168_06,0.22784810126582278,0.0,0.02877939154060309,8.513536523071684e-05,,0.0,Camina Carpentley,True,1316,False,False,False,True,False,False,False,False,False,False,False,True,False,True
8108_01,0.24050632911392406,0.010469742444335869,0.020293160701707308,0.0,0.0,4.1437036423155016e-05,Stevey Evedorsen,False,1552,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2287_01,0.46835443037974683,0.0,3.3542414382987286e-05,0.0,0.009773295251695823,,Shally Reyersendry,False,464,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6889_01,0.5063291139240507,0.060166119913450125,0.0,0.0,0.0,0.002444785148966146,Sallie Santuez,False,1317,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3294_02,,0.0,0.0,0.0,0.0,0.0,Elinda Georgasey,False,537,False,False,False,True,True,False,False,False,False,False,False,True,False,False
6829_02,0.620253164556962,0.02477839045159489,0.015060544057961292,0.00034054146092286734,0.0,0.0,Arllia Hubbarrison,False,1109,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1389_01,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,Hatty Lowelliott,True,212,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3283_04,0.4810126582278481,0.0,0.0,0.0,0.03775437343805784,0.0,Brank Hoopez,False,521,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3381_01,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,Blanie Milton,False,539,False,False,False,True,True,False,False,False,False,False,False,True,False,True
4804_03,0.012658227848101266,0.0,0.0,,0.0,0.0,Veroy Peckers,True,785,False,False,False,True,True,False,False,False,False,False,False,True,False,True
4608_01,0.3924050632911392,0.00013959656592447826,0.0006708482876597458,4.256768261535842e-05,0.04578721885041057,8.287407284631003e-05,Colle Maystuarey,True,864,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1918_02,0.6582278481012658,0.0,0.0,0.0,0.0,0.0,Sheleb Assibler,True,23,True,False,False,True,True,False,False,False,False,False,False,False,False,True
8860_01,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Turs Mity,True,1825,False,True,False,True,True,False,False,False,False,False,True,False,False,False
2888_01,0.8987341772151899,0.06288825294897746,0.0,0.07227992508087859,0.0,0.0,Kad Gele,False,597,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1304_02,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,Mamina Carrishley,False,82,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7235_01,0.45569620253164556,0.0,0.05386911749907758,0.021752085816448153,0.00397179578721885,0.09199022085940413,Cherkab Bruthydre,False,241,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8279_01,0.3924050632911392,0.0,0.1453728239358669,0.0023412225438447128,0.0024991074616208496,,Monah Villenson,True,1349,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8783_02,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,Graw Wate,True,276,False,True,False,True,True,False,False,False,True,False,False,False,False,False
2111_01,0.3037974683544304,0.041878969777343476,0.01989065172911146,0.05976502639196322,0.0,4.1437036423155016e-05,Beals Blan,False,417,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1637_01,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Leony Ricews,True,255,False,False,False,True,True,False,False,False,False,False,False,True,False,True
8162_01,0.5949367088607594,0.0,0.010532318116258007,0.0,0.039673330953230994,0.04516636970123897,Isotone Fringh,False,524,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0260_01,0.3291139240506329,0.0,0.16133901318216884,0.0,0.043779007497322386,0.0851116728131604,Segino Inderly,False,16,True,False,False,True,False,False,False,False,False,True,False,False,False,True
8054_01,0.6582278481012658,,0.0,0.011152732845223905,0.06359335951445913,0.023660547797621514,Hex Reste,False,1540,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0965_01,0.24050632911392406,0.04404271654917289,0.0,0.03550144730120892,0.013566583363084613,0.0,Wacks Depie,False,178,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0025_01,0.18987341772151897,0.0,0.00754704323617214,0.0,0.044537665119600146,0.0,Karard Brookenson,False,6,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0818_01,0.8987341772151899,0.0,0.0,0.0,0.0,0.0,Ksorab Couseced,True,29,True,False,False,True,False,True,True,False,False,False,False,False,False,True
7481_01,0.5822784810126582,0.0,0.0,4.256768261535842e-05,0.0,0.07367505076036962,Darlie Chanash,False,1215,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2280_01,0.22784810126582278,0.0013959656592447826,0.03568912890349847,0.0,0.0,0.48245141507479383,Lesat Femoused,False,92,True,False,False,True,False,False,True,False,False,False,False,False,False,True
9197_03,0.3924050632911392,0.0,0.15543554825076308,0.00034054146092286734,0.02749018207782935,0.0,Pheino Platch,True,308,True,False,False,True,False,False,False,True,False,False,False,False,False,False
7882_01,0.4177215189873418,0.0,0.0,0.0,0.0,0.0,Gabrin Coxterez,False,1271,False,False,False,True,True,False,False,False,False,False,False,True,False,False
3322_01,0.5316455696202531,0.0,0.0,0.0,0.0,0.0,Man Philliames,True,542,False,False,False,True,True,False,False,False,False,False,False,True,False,False
3903_06,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,True,636,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0984_05,0.25316455696202533,0.0,0.00036896655821286014,0.0,0.006069260978222064,0.04508349562839266,Greggy Sweekstarks,False,182,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6045_01,0.34177215189873417,0.0,0.000704390702042733,0.0,0.36263834344876833,0.00016574814569262006,Bralino Matoltuble,False,233,True,False,False,True,False,False,True,False,False,False,False,False,False,True
8749_01,0.3924050632911392,0.06609897396524045,0.002784020393787945,0.0008087859696918099,0.0,0.0,Risps Cuche,False,562,False,True,False,True,False,False,False,False,False,True,False,False,False,False
6028_03,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,Nusakar Preeldy,True,57,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8056_02,0.35443037974683544,0.002791931318489565,0.30228423841948143,0.0,0.004953588004284184,0.022831807069158414,Marrai Ausivetpul,True,262,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0119_01,0.49367088607594933,0.0,0.0786234193137222,0.0,0.002900749732238486,0.2858326772469233,Batan Coning,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6763_01,0.25316455696202533,0.0,0.0032536141951497667,0.030861569896134852,0.0011602998928953946,0.004309451788008122,Bonyam Berges,True,1097,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5887_01,0.6329113924050633,0.05451245899350876,6.708482876597457e-05,0.0,0.002722242056408426,0.0,Adrie Cochrisons,True,374,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8122_03,0.3291139240506329,0.0,0.00043605138697883474,0.0,0.16971617279543022,0.1473915385571624,Gemmark Coning,False,302,True,False,False,True,False,False,False,True,False,False,False,False,False,True
4933_02,0.20253164556962025,0.1453898234103441,0.0,0.0004256768261535842,0.0,0.0,Mites Sacre,False,938,False,False,False,True,False,False,False,False,False,False,True,False,False,True
7175_01,0.22784810126582278,0.0,0.0,0.03290481866167206,0.0,0.00016574814569262006,Lulah Ramoran,False,1486,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6068_01,0.2911392405063291,0.0,0.024251165598899806,4.256768261535842e-05,0.0,0.0,Lloyde Kimons,True,1154,False,False,False,True,False,False,False,False,False,False,True,False,False,True
8208_01,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,Andice Dickley,True,1322,False,False,True,False,True,False,False,False,False,False,False,True,False,True
8043_01,0.569620253164557,0.00034899141481119564,0.6004427598698554,0.0,0.003525526597643699,0.01164380723490656,Hadalm Oppont,True,97,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3569_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Prah Bine,True,741,False,True,False,True,True,False,False,False,False,False,True,False,False,False
1699_01,0.5949367088607594,0.0,0.019253345855834703,0.0,0.0,0.002817718476774541,Sall Barkeretton,True,336,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0733_01,0.2911392405063291,0.0,0.0012746117465535169,0.0037459560701515408,0.0001785076758300607,0.023246177433389963,Lulah Hamberterry,False,153,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7036_01,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,Glena Fryan,True,1136,False,False,False,True,True,False,False,False,False,False,False,True,False,False
8667_01,0.25316455696202533,0.051162141411321284,0.0,0.01936829558998808,,0.0,Koat Kad,False,1676,False,True,False,True,False,False,False,False,False,False,True,False,False,True
2156_01,0.620253164556962,0.04543868220841767,0.0008385603595746821,0.0,0.03788825419493038,8.287407284631003e-05,Troya Cofferson,False,421,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6848_01,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,Marinon Ambleetive,True,214,True,False,False,True,True,False,False,False,True,False,False,False,False,False
6702_01,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,Dell Carverson,True,1087,False,False,False,True,True,False,False,False,False,False,False,True,False,False
5992_01,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Yolas Bowenasey,True,975,False,False,True,False,True,False,False,False,False,False,False,True,False,True
8458_05,0.35443037974683544,0.07007747609408808,0.0812732700499782,0.0,0.0,0.0007044296191936353,Hezenif Sempreate,True,319,True,False,False,True,False,False,False,True,False,False,False,False,False,True
5648_01,0.34177215189873417,0.023173029943463392,0.03079193640358233,0.0,0.00022313459478757588,0.19960220445033772,Edaruma Braned,False,179,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4005_04,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,Dia Spentley,False,,False,False,False,True,True,False,False,False,False,False,False,False,False,False
2171_02,0.5189873417721519,0.00013959656592447826,0.0,0.023454793121062488,0.24888432702606214,0.002817718476774541,Karene Camerrison,False,351,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3406_02,0.6962025316455696,0.0,0.2002817562808171,0.00672569385322663,0.1840860406997501,0.08221108026353956,Dyonevi Metiveal,False,112,True,False,False,True,False,False,False,True,False,False,False,False,False,False
9218_01,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,,True,353,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3164_01,0.49367088607594933,0.0,0.0,0.0,0.0,0.0,Berty Crayeson,False,516,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0244_01,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,Froos Sad,True,,False,True,False,True,True,False,False,False,False,False,False,False,False,False
6253_01,0.7215189873417721,0.025685768130103998,0.0,0.027073046143367953,0.04828632631203142,0.021215762648655368,Cinets Pota,False,1289,False,True,False,True,False,False,False,False,False,False,True,False,False,False
4359_01,0.35443037974683544,0.00020939484888671738,0.07134471539261396,0.0,0.031060335594430562,0.00041437036423155015,,False,137,True,False,False,True,False,False,False,True,False,False,False,False,False,False
7276_01,0.27848101265822783,0.0,0.02153423003387784,0.0,0.0023205997857907892,0.0,Bland Spentley,False,1507,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2182_01,0.3924050632911392,0.0032107210162629998,0.0649045718310804,0.0,0.0444037843627276,0.05196204367463639,Unukath Tiouserful,False,64,True,False,False,True,False,False,True,False,False,False,False,False,False,False
5076_01,0.16455696202531644,0.0,0.0,0.002554060956921505,4.4626918957515175e-05,0.21327642646997888,Alicey Wolferguson,False,818,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5466_04,0.4430379746835443,0.0,0.1548988696206353,0.0,0.014459121742234916,0.4997720962996726,Asterf Boltund,False,185,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8988_06,0.21518987341772153,,0.0,0.0,0.0,0.0,Caseye Fowlesterez,True,1448,False,False,False,True,True,False,False,False,False,False,False,True,False,True
7142_01,0.27848101265822783,0.0,0.0,0.0480163459901243,0.0,0.0018646666390419757,Muew Pre,False,474,False,True,False,True,False,False,False,False,False,True,False,False,False,True
4933_04,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,Clakey Gin,True,938,False,True,False,True,True,False,False,False,False,False,True,False,False,True
0144_01,0.25316455696202533,0.0,0.01408781404085466,0.008939213349225268,0.0,0.0,Guadae Dayers,True,31,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3438_01,0.0,0.0,0.0,0.0,0.0,0.0,Shaele Pottney,True,564,False,False,False,True,True,False,False,False,False,False,False,True,False,False
2347_04,0.0,0.0,0.0,0.0,0.0,0.0,Joanry Wellierras,True,377,False,False,True,False,True,False,False,False,False,False,False,True,False,False
7284_01,0.21518987341772153,,0.021701942105792776,0.0020858164481525627,0.003302392002856123,0.0,Rayle Walterson,False,1174,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0269_01,0.5949367088607594,0.0,0.007748297722470063,0.025200068108292183,0.0,0.0,Lerome Polliamposs,True,52,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6459_01,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,Danie Olshaffey,False,1047,False,False,False,True,True,False,False,False,False,False,False,True,False,False
4819_01,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Poot Cooki,True,980,False,True,False,True,True,False,False,False,False,False,True,False,False,False
8458_02,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,Canon Sempreate,True,319,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0685_01,0.5189873417721519,6.979828296223913e-05,0.03092610606111428,0.00017027073046143367,0.0024544805426633346,0.0006215555463473252,Arl Lerez,False,41,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2865_01,0.43037974683544306,0.20269421372234242,0.0007714755308087076,0.0002979737783075089,0.0,0.003356399950275556,Goos Corie,False,88,False,True,False,True,False,False,False,False,True,False,False,False,False,False
5227_01,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,Darlie Morrencis,True,849,False,False,False,True,True,False,False,False,False,False,False,True,False,True
2496_01,0.31645569620253167,0.004467090109583304,0.0,0.0,0.029453766511960015,0.0,Ireen Goody,False,481,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5440_01,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,Teryla Beckeey,True,875,False,False,False,True,True,False,False,False,False,False,False,True,False,True
1261_01,0.5443037974683544,0.09527465624345641,0.10418273907355852,0.0,0.002231345947875759,0.09584386524675755,Brafirk Healted,False,49,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3280_02,0.4050632911392405,0.080268025406575,0.006742025290980444,0.0,0.0,0.0003314962913852401,Lilly Ricks,False,684,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3239_01,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,Stanya Bookerson,True,515,False,False,False,True,True,False,False,False,False,False,False,True,False,True
4447_01,0.6835443037974683,0.0,0.0,0.0,0.0,0.0,Lyny Briggins,True,,False,False,False,True,True,False,False,False,False,False,False,False,False,False
4924_01,0.3924050632911392,0.050603755147623365,0.0,0.03179805891367274,0.0,0.0,Scers Shake,False,1002,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8329_01,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,Jeron Ington,False,1357,False,False,False,True,True,False,False,False,False,False,False,True,False,False
7858_03,0.5063291139240507,0.04425211139805961,0.0020125448629792373,0.0057040694704580275,0.0,0.0,Tinez Kramorry,False,1630,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2627_01,0.5063291139240507,0.0,0.0076476704793211015,0.0002128384130767921,0.02026062120671189,4.1437036423155016e-05,Idave Kerristicey,False,544,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0510_01,0.7468354430379747,0.0,0.554154228021333,0.0,0.014414494823277401,0.0,Astrark Sinecthex,True,16,True,False,False,True,False,False,False,True,False,False,False,False,False,False
4475_01,0.6329113924050633,0.0009073776785091087,0.008016637037533962,0.0,0.007184933952159943,0.09758422077653006,Wasaton Fairdised,False,55,True,False,False,True,False,True,False,False,False,False,False,False,False,True
1153_01,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,Alfrey Corman,True,174,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0559_01,0.26582278481012656,0.0,0.00040250897259584744,0.024689255916907883,0.0,0.0032735258774292462,Margia Harmond,False,102,False,False,True,False,False,False,False,False,False,False,True,False,False,True
7601_01,0.21518987341772153,0.014936832553919173,0.01851541273940898,0.0,0.010755087468761157,0.0,Amela Starkers,False,1232,False,False,False,True,False,False,False,False,False,False,False,True,False,True
7604_01,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Wase Deeke,True,1579,False,True,False,True,True,False,False,False,False,False,True,False,False,False
6136_01,0.3291139240506329,0.0,0.0,0.0,0.009505533737950732,0.04466912526416111,Rhony Mcdanield,False,1172,False,False,False,True,False,False,False,False,False,False,True,False,False,True
8551_01,0.6708860759493671,0.0,0.028410424982390232,,0.02811495894323456,0.08536029503169933,Sariton Disheract,False,257,True,False,False,True,False,False,False,False,True,False,False,False,False,True
9018_01,0.2911392405063291,0.0,0.018582497568174955,0.0,0.013343448768297038,0.0,Lilasa Beachez,False,1462,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0110_04,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,Izark Aloubtled,True,5,True,False,False,True,True,False,True,False,False,False,False,False,False,False
5192_01,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Tostex Khaf,True,995,False,True,False,True,True,False,False,False,False,False,True,False,False,True
7336_01,0.37974683544303794,0.00013959656592447826,0.0,0.0002128384130767921,4.4626918957515175e-05,0.03986242903907512,Dianie Lambles,False,1411,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5205_02,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,Juanna Roachez,True,845,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3641_02,0.6075949367088608,,0.0,4.256768261535842e-05,0.0,0.0,Lilasa Powery,False,595,False,False,False,True,False,False,False,False,False,False,False,True,False,False
7687_01,0.25316455696202533,0.0,0.0,0.00034054146092286734,4.4626918957515175e-05,0.04868851779720714,Dwin Hortez,False,1596,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0330_01,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,14,True,False,False,True,False,False,False,True,False,False,False,False,False,True
7105_01,0.25316455696202533,0.0,0.00020125448629792372,0.02349736080367785,0.0008925383791503035,0.0,Idarry Norrison,True,1473,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0534_01,0.43037974683544306,0.006840231730299434,0.02398282628383591,0.0012344627958453941,0.255801499464477,0.07881324327684085,Asellux Parbage,False,23,True,False,False,True,False,False,True,False,False,False,False,False,False,False
3405_03,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,Lyn Bakerson,False,546,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3927_01,0.4810126582278481,0.003838905562923152,0.042196357293798004,0.0,0.029007497322384865,0.44693987486015,Skyrmak Tionstious,False,142,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2709_04,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,Worms Ble,True,523,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1018_01,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,True,150,False,False,False,True,True,False,False,False,False,False,False,True,False,False
4098_01,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,Rena Vanglis,False,672,False,False,False,True,True,False,False,False,False,False,False,True,False,False
2835_01,0.3291139240506329,0.0,0.0062388890752356355,,0.024455551588718316,0.20958853022831808,Sadirk Unaring,False,24,True,False,False,False,False,True,False,False,False,False,False,False,False,False
